PF_ID,DATE,INVESTED_AMOUNT
MFU7f2b0a924dde4979936c8a26db30ca3c,40801,5000
MFU7f2b0a924dde4979936c8a26db30ca3c,42877,459214.54
MFU7f2b0a924dde4979936c8a26db30ca3c,43775,908754.83
MFU7f2b0a924dde4979936c8a26db30ca3c,43803,918755.03
MFU7f2b0a924dde4979936c8a26db30ca3c,43809,923755.21
MFU7f2b0a924dde4979936c8a26db30ca3c,43840,937255.43
MFU7f2b0a924dde4979936c8a26db30ca3c,44065,1018254.81
MFU7f2b0a924dde4979936c8a26db30ca3c,44080,1021754.62
MFU7f2b0a924dde4979936c8a26db30ca3c,44188,1024917.11
MFU7f2b0a924dde4979936c8a26db30ca3c,44286,1058915.46
MFU7f2b0a924dde4979936c8a26db30ca3c,44367,1060322.08
MFU7f2b0a924dde4979936c8a26db30ca3c,44467,1062528.51
MFU7f2b0a924dde4979936c8a26db30ca3c,44566,1104369.8
MFU7f2b0a924dde4979936c8a26db30ca3c,44808,1141364.96
MFU7f2b0a924dde4979936c8a26db30ca3c,44899,1326854.22
MFU7f2b0a924dde4979936c8a26db30ca3c,44987,1411349.13
MFU7f2b0a924dde4979936c8a26db30ca3c,45007,1428348.6
MFU7f2b0a924dde4979936c8a26db30ca3c,45102,2021319.64
MFU7f2b0a924dde4979936c8a26db30ca3c,45208,2137314.54
MFU7f2b0a924dde4979936c8a26db30ca3c,45301,2246807.75
MFU7f2b0a924dde4979936c8a26db30ca3c,45354,2309306.55
MFU7f2b0a924dde4979936c8a26db30ca3c,45360,2316805.94
MFU7f2b0a924dde4979936c8a26db30ca3c,45862,4323472.25
MFU7f2b0a924dde4979936c8a26db30ca3c,45864,4325473.13
MFU7f2b0a924dde4979936c8a26db30ca3c,45282,2222809.71
MFU7f2b0a924dde4979936c8a26db30ca3c,45669,2795284.17
MFU7f2b0a924dde4979936c8a26db30ca3c,45742,3021774.42
MFU7f2b0a924dde4979936c8a26db30ca3c,44208,1031916.74
MFU7f2b0a924dde4979936c8a26db30ca3c,45185,2108815.24
MFU7f2b0a924dde4979936c8a26db30ca3c,45557,2582294.03
MFU7f2b0a924dde4979936c8a26db30ca3c,45760,3817480.93
MFU7f2b0a924dde4979936c8a26db30ca3c,45378,2346304.26
MFU7f2b0a924dde4979936c8a26db30ca3c,45461,2450799.56
MFU7f2b0a924dde4979936c8a26db30ca3c,41468,59999.94
MFU7f2b0a924dde4979936c8a26db30ca3c,40411,5000
MFU7f2b0a924dde4979936c8a26db30ca3c,43199,608715.35
MFU7f2b0a924dde4979936c8a26db30ca3c,44002,995255.46
MFU7f2b0a924dde4979936c8a26db30ca3c,44765,1104366.38
MFU7f2b0a924dde4979936c8a26db30ca3c,44826,1158363.68
MFU7f2b0a924dde4979936c8a26db30ca3c,44888,1317354.73
MFU7f2b0a924dde4979936c8a26db30ca3c,45233,2164812.84
MFU7f2b0a924dde4979936c8a26db30ca3c,45257,2189311.02
MFU7f2b0a924dde4979936c8a26db30ca3c,45483,2481799.09
MFU7f2b0a924dde4979936c8a26db30ca3c,45648,2751786.31
MFU7f2b0a924dde4979936c8a26db30ca3c,45761,3817480.93
MFU7f2b0a924dde4979936c8a26db30ca3c,46077,11373736.32
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,39237,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,39194,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,39199,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,39138,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,39397,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,39473,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,39624,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,41644,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,42397,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,39460,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,39721,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,39510,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,39640,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,39740,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,39928,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,39959,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,40191,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,40322,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,40364,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,40647,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,40900,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,41287,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,41344,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,41626,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,41679,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,41803,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,41945,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,41998,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,42614,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,40366,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,40582,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,40851,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,41692,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,41988,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,42284,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,42653,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,42690,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,39585,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,39730,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,40551,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,40889,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,40959,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,41039,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,41566,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,42542,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,42604,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,42648,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,43103,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,39566,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,40555,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,41239,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,41576,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,41683,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,41875,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,42019,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,42632,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,42670,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,42807,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,42984,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,41888,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,42781,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,42842,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,43131,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,41013,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,42818,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,42963,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,41756,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,43264,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,43289,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,43527,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,43802,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,43815,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,43926,50000.02
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,44068,149998.04
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,44157,210374.36
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,44350,330368.44
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,44447,410364.41
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,44456,410364.41
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,44598,490360.38
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,44608,510359.4
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,44628,530358.41
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,44963,730348.53
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,45025,750347.55
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,45112,750347.55
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,45274,750347.55
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,45338,750347.55
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,45356,750347.55
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,45443,750347.55
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,45970,1692926.46
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,45976,1692926.46
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,45991,1692926.46
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,44915,710349.53
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,45354,750347.55
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,45369,750347.55
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,45578,1180326.05
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,45696,1341454.11
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,45884,1569440.43
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,44128,190375.37
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,44292,290370.46
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,44877,690350.52
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,45206,750347.55
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,45934,1631114.9
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,44784,630353.5
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,45938,1651113.9
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,43401,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,44872,690350.52
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,43310,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,45240,750347.55
MFU46fd51323e4d44538bbcccfd5a5a2689,44217,19999.61
MFU46fd51323e4d44538bbcccfd5a5a2689,44044,13999.93
MFU46fd51323e4d44538bbcccfd5a5a2689,44096,15999.83
MFU46fd51323e4d44538bbcccfd5a5a2689,44368,24999.39
MFU46fd51323e4d44538bbcccfd5a5a2689,44347,23999.43
MFU46fd51323e4d44538bbcccfd5a5a2689,44676,34998.76
MFU46fd51323e4d44538bbcccfd5a5a2689,44271,21999.51
MFU46fd51323e4d44538bbcccfd5a5a2689,44399,25999.32
MFU46fd51323e4d44538bbcccfd5a5a2689,44801,38998.53
MFU46fd51323e4d44538bbcccfd5a5a2689,44054,14999.87
MFU46fd51323e4d44538bbcccfd5a5a2689,45499,44998.29
MFU46fd51323e4d44538bbcccfd5a5a2689,45590,64997.29
MFU46fd51323e4d44538bbcccfd5a5a2689,45209,44998.29
MFU46fd51323e4d44538bbcccfd5a5a2689,45219,44998.29
MFU46fd51323e4d44538bbcccfd5a5a2689,45448,44998.29
MFU46fd51323e4d44538bbcccfd5a5a2689,46041,644968.18
MFU46fd51323e4d44538bbcccfd5a5a2689,44706,35998.72
MFU46fd51323e4d44538bbcccfd5a5a2689,45937,544973.23
MFU46fd51323e4d44538bbcccfd5a5a2689,45523,44998.29
MFU46fd51323e4d44538bbcccfd5a5a2689,45454,44998.29
MFU46fd51323e4d44538bbcccfd5a5a2689,44907,42998.35
MFU46fd51323e4d44538bbcccfd5a5a2689,45902,504975.28
MFU46fd51323e4d44538bbcccfd5a5a2689,45934,544973.23
MFUc996316c903f451aaf46aa4bd7b74d4c,40227,15000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,40232,15000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,40333,30000.02
MFUc996316c903f451aaf46aa4bd7b74d4c,40706,95000.04
MFUc996316c903f451aaf46aa4bd7b74d4c,41424,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,40654,85000.04
MFUc996316c903f451aaf46aa4bd7b74d4c,40683,90000.03
MFUc996316c903f451aaf46aa4bd7b74d4c,41698,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,40633,80000.04
MFUc996316c903f451aaf46aa4bd7b74d4c,40630,80000.04
MFUc996316c903f451aaf46aa4bd7b74d4c,41012,145000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,41153,165000.02
MFUc996316c903f451aaf46aa4bd7b74d4c,41267,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,41279,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,41296,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,41487,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,41543,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,41659,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,41788,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,41880,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,42128,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,42177,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,43197,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,43464,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,43626,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,44113,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,42052,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,42239,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,43364,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,44090,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,44167,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,44176,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,41269,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,41744,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,42930,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,41446,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,42094,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,42405,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,42752,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,42959,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,43026,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,43282,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,43326,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,43619,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,44075,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,44082,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,43371,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,44384,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,44422,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,44490,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,44502,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,45007,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,45236,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,45655,194999.73
MFUc996316c903f451aaf46aa4bd7b74d4c,45807,194999.73
MFUc996316c903f451aaf46aa4bd7b74d4c,45861,194999.73
MFUc996316c903f451aaf46aa4bd7b74d4c,40353,35000.02
MFUc996316c903f451aaf46aa4bd7b74d4c,41255,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,41397,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,42206,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,42424,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,42502,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,42630,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,42996,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,43112,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,43450,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,42354,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,42370,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,41220,175000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,41472,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,41481,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,41674,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,41737,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,41836,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,42024,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,42859,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,41060,150000
MFUc996316c903f451aaf46aa4bd7b74d4c,41544,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,41855,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,42058,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,42795,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,42975,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,43617,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,44210,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,42458,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,42398,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,44248,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,44284,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,44368,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,44381,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,44396,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,44539,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,44620,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,44695,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,44840,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,45033,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,45065,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,45196,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,45269,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,45284,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,45560,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,45583,194999.73
MFUc996316c903f451aaf46aa4bd7b74d4c,45816,194999.73
MFUc996316c903f451aaf46aa4bd7b74d4c,45910,194999.73
MFUc996316c903f451aaf46aa4bd7b74d4c,45911,194999.73
MFUc996316c903f451aaf46aa4bd7b74d4c,45690,194999.73
MFUc996316c903f451aaf46aa4bd7b74d4c,45267,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,43892,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,44931,185000.01
MFUc996316c903f451aaf46aa4bd7b74d4c,45784,194999.73
MFU7f2b0a924dde4979936c8a26db30ca3c,39654,5000
MFU7f2b0a924dde4979936c8a26db30ca3c,39830,5000
MFU7f2b0a924dde4979936c8a26db30ca3c,39860,5000
MFU7f2b0a924dde4979936c8a26db30ca3c,40364,5000
MFU7f2b0a924dde4979936c8a26db30ca3c,41286,10500
MFU7f2b0a924dde4979936c8a26db30ca3c,39851,5000
MFU7f2b0a924dde4979936c8a26db30ca3c,40103,5000
MFU7f2b0a924dde4979936c8a26db30ca3c,40784,5000
MFU7f2b0a924dde4979936c8a26db30ca3c,40954,5000
MFU7f2b0a924dde4979936c8a26db30ca3c,39691,5000
MFU7f2b0a924dde4979936c8a26db30ca3c,39724,5000
MFU7f2b0a924dde4979936c8a26db30ca3c,39921,5000
MFU7f2b0a924dde4979936c8a26db30ca3c,39980,5000
MFU7f2b0a924dde4979936c8a26db30ca3c,40179,5000
MFU7f2b0a924dde4979936c8a26db30ca3c,40554,5000
MFU7f2b0a924dde4979936c8a26db30ca3c,40572,5000
MFU7f2b0a924dde4979936c8a26db30ca3c,40618,5000
MFU7f2b0a924dde4979936c8a26db30ca3c,40666,5000
MFU7f2b0a924dde4979936c8a26db30ca3c,40914,5000
MFU7f2b0a924dde4979936c8a26db30ca3c,41672,65499.5
MFU7f2b0a924dde4979936c8a26db30ca3c,41914,92713.98
MFU7f2b0a924dde4979936c8a26db30ca3c,42140,153214.18
MFU7f2b0a924dde4979936c8a26db30ca3c,42253,186714.61
MFU7f2b0a924dde4979936c8a26db30ca3c,42696,404213.96
MFU7f2b0a924dde4979936c8a26db30ca3c,43354,831110.84
MFU7f2b0a924dde4979936c8a26db30ca3c,41491,62999.98
MFU7f2b0a924dde4979936c8a26db30ca3c,42121,148214.46
MFU7f2b0a924dde4979936c8a26db30ca3c,42525,358714.12
MFU7f2b0a924dde4979936c8a26db30ca3c,42612,382213.74
MFU7f2b0a924dde4979936c8a26db30ca3c,42762,422214.32
MFU7f2b0a924dde4979936c8a26db30ca3c,42820,438714.27
MFU7f2b0a924dde4979936c8a26db30ca3c,43325,821610.88
MFU7f2b0a924dde4979936c8a26db30ca3c,43430,856110.93
MFU7f2b0a924dde4979936c8a26db30ca3c,40628,5000
MFU7f2b0a924dde4979936c8a26db30ca3c,40701,5000
MFU7f2b0a924dde4979936c8a26db30ca3c,41292,12499.94
MFU7f2b0a924dde4979936c8a26db30ca3c,41298,13499.98
MFU7f2b0a924dde4979936c8a26db30ca3c,41769,58940.17
MFU7f2b0a924dde4979936c8a26db30ca3c,42533,361214.19
MFU7f2b0a924dde4979936c8a26db30ca3c,40587,5000
MFU7f2b0a924dde4979936c8a26db30ca3c,40636,5000
MFU7f2b0a924dde4979936c8a26db30ca3c,41574,56999.73
MFU7f2b0a924dde4979936c8a26db30ca3c,41610,52999.66
MFU7f2b0a924dde4979936c8a26db30ca3c,41727,54889.68
MFU7f2b0a924dde4979936c8a26db30ca3c,41735,55389.59
MFU7f2b0a924dde4979936c8a26db30ca3c,41756,61389.44
MFU7f2b0a924dde4979936c8a26db30ca3c,41971,108214.1
MFU7f2b0a924dde4979936c8a26db30ca3c,42349,313214.02
MFU7f2b0a924dde4979936c8a26db30ca3c,42646,390713.93
MFU7f2b0a924dde4979936c8a26db30ca3c,42823,441214.29
MFU7f2b0a924dde4979936c8a26db30ca3c,42893,462714.62
MFU7f2b0a924dde4979936c8a26db30ca3c,43409,848610.87
MFU7f2b0a924dde4979936c8a26db30ca3c,42516,358214.04
MFU7f2b0a924dde4979936c8a26db30ca3c,42528,359714.18
MFU7f2b0a924dde4979936c8a26db30ca3c,42549,366214.29
MFU7f2b0a924dde4979936c8a26db30ca3c,42997,495215.44
MFU7f2b0a924dde4979936c8a26db30ca3c,43037,560215.24
MFU7f2b0a924dde4979936c8a26db30ca3c,43624,843254.22
MFU7f2b0a924dde4979936c8a26db30ca3c,43671,863754.81
MFU7f2b0a924dde4979936c8a26db30ca3c,43698,873754.77
MFU7f2b0a924dde4979936c8a26db30ca3c,43841,937255.43
MFU7f2b0a924dde4979936c8a26db30ca3c,43857,944755.69
MFU7f2b0a924dde4979936c8a26db30ca3c,44028,1005755.41
MFU7f2b0a924dde4979936c8a26db30ca3c,44072,1021754.62
MFU7f2b0a924dde4979936c8a26db30ca3c,44076,1021754.62
MFU7f2b0a924dde4979936c8a26db30ca3c,44081,1024754.15
MFU7f2b0a924dde4979936c8a26db30ca3c,44106,1032253.85
MFU7f2b0a924dde4979936c8a26db30ca3c,44200,1027417.05
MFU7f2b0a924dde4979936c8a26db30ca3c,44430,1052028.79
MFU7f2b0a924dde4979936c8a26db30ca3c,44458,1057528.59
MFU7f2b0a924dde4979936c8a26db30ca3c,44583,1114369.41
MFU7f2b0a924dde4979936c8a26db30ca3c,44667,1017869.55
MFU7f2b0a924dde4979936c8a26db30ca3c,44693,1040869.07
MFU7f2b0a924dde4979936c8a26db30ca3c,44761,1100366.17
MFU7f2b0a924dde4979936c8a26db30ca3c,45314,2263808.82
MFU7f2b0a924dde4979936c8a26db30ca3c,45618,2693790.55
MFU7f2b0a924dde4979936c8a26db30ca3c,46011,9440412.86
MFU7f2b0a924dde4979936c8a26db30ca3c,44478,1067027.84
MFU7f2b0a924dde4979936c8a26db30ca3c,45531,2551796.4
MFU7f2b0a924dde4979936c8a26db30ca3c,45710,2909277.72
MFU7f2b0a924dde4979936c8a26db30ca3c,45919,6070918.56
MFU7f2b0a924dde4979936c8a26db30ca3c,43984,990255.53
MFU7f2b0a924dde4979936c8a26db30ca3c,45022,1443348.26
MFU7f2b0a924dde4979936c8a26db30ca3c,46107,11967739.76
MFU7f2b0a924dde4979936c8a26db30ca3c,41897,89214.05
MFU7f2b0a924dde4979936c8a26db30ca3c,43112,581715.25
MFU7f2b0a924dde4979936c8a26db30ca3c,44154,1011416.97
MFU7f2b0a924dde4979936c8a26db30ca3c,45380,2346304.26
MFU7f2b0a924dde4979936c8a26db30ca3c,45424,2398302.82
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,39093,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,39206,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,39126,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,39149,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,39290,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,39346,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,39396,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,39454,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,39471,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,39689,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,39963,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,39649,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,40631,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,39986,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,40343,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,40423,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,40577,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,40690,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,40870,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,40923,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,41591,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,41813,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,43099,20000
MFU7c2c6e6cbadd49fda0cb0112fa9c6a21,40632,20000
